unitid,"cipcode",awlevel,"xcrace01",crace01,"xcrace02",crace02,"xcrace03",crace03,"xcrace04",crace04,"xcrace05",crace05,"xcrace06",crace06,"xcrace07",crace07,"xcrace08",crace08,"xcrace09",crace09,"xcrace10",crace10,"xcrace11",crace11,"xcrace12",crace12,"xcrace13",crace13,"xcrace14",crace14,"xcrace15",crace15,"xcrace16",crace16
c2000_a.csv:130794,"23.0301",8,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",1
c2000_a.csv:130794,"24.0103",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
c2000_a.csv:130794,"26.0101",8,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",1
c2000_a.csv:130794,"26.0401",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",1,"Z",0,"R",3,"R",2
c2000_a.csv:130794,"26.0402",8,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
c2000_a.csv:130794,"26.0499",8,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",3,"R",3
c2000_a.csv:130794,"26.0608",8,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"R",1,"Z",0,"Z",0,"R",7,"R",2
c2000_a.csv:130794,"26.0613",8,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"R",1,"Z",0,"R",3,"R",4
c2000_a.csv:130794,"26.0617",8,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"26.0699",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"26.0704",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
c2000_a.csv:130794,"26.0705",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",3
c2000_a.csv:130794,"27.0101",8,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
c2000_a.csv:130794,"27.0501",8,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
c2000_a.csv:130794,"30.0601",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
c2000_a.csv:130794,"30.9999",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
c2000_a.csv:130794,"38.0101",8,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0
c2000_a.csv:130794,"38.0201",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",4,"R",1
c2000_a.csv:130794,"40.0699",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"40.0801",8,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",1
c2000_a.csv:130794,"42.0101",8,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",1,"R",5,"Z",0,"R",1,"R",2,"R",9
c2000_a.csv:130794,"45.0201",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",1,"R",1,"R",4
c2000_a.csv:130794,"45.0601",8,"R",14,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"R",1,"R",17,"R",8
c2000_a.csv:130794,"45.0801",8,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",5,"R",3,"R",2,"Z",0,"R",11,"R",3
c2000_a.csv:130794,"45.1001",8,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",3,"R",2
c2000_a.csv:130794,"45.1101",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",2
c2000_a.csv:130794,"50.0501",8,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",3
c2000_a.csv:130794,"50.0703",8,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0,"R",5,"R",3
c2000_a.csv:130794,"50.0901",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",2
c2000_a.csv:130794,"50.0999",8,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",7,"R",5
c2000_a.csv:130794,"51.1601",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",1,"R",4,"R",41,"Z",0,"Z",0,"R",5,"R",46
c2000_a.csv:130794,"51.2201",8,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4
c2000_a.csv:130794,"52.0101",8,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0
c2000_a.csv:130794,"99.0000",8,"R",53,"R",23,"Z",0,"R",4,"Z",0,"Z",0,"R",5,"R",8,"R",6,"R",10,"R",59,"R",78,"R",9,"R",6,"R",132,"R",129
c2000_a.csv:130794,"03.0501",9,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",7,"Z",0,"R",1,"R",3,"R",9
c2000_a.csv:130794,"05.0102",9,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"R",1,"R",2,"R",5
c2000_a.csv:130794,"11.0101",9,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0
c2000_a.csv:130794,"14.0101",9,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",3,"R",1
c2000_a.csv:130794,"14.1001",9,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0
c2000_a.csv:130794,"14.1201",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"14.1901",9,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",4,"Z",0
c2000_a.csv:130794,"16.0102",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"R",1,"R",3,"R",1
c2000_a.csv:130794,"16.0399",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"R",1
c2000_a.csv:130794,"16.0403",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",1
c2000_a.csv:130794,"16.0703",9,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
c2000_a.csv:130794,"16.0901",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",5
c2000_a.csv:130794,"16.0902",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2
c2000_a.csv:130794,"16.0905",9,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"Z",0,"Z",0,"R",1,"R",6
c2000_a.csv:130794,"16.1201",9,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",3,"R",1
c2000_a.csv:130794,"22.0104",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"23.0101",9,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",6,"R",4,"Z",0,"Z",0,"R",6,"R",6
c2000_a.csv:130794,"23.0301",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",1,"Z",0,"R",2,"R",3
c2000_a.csv:130794,"24.0103",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
c2000_a.csv:130794,"26.0101",9,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",5,"R",4
c2000_a.csv:130794,"26.0401",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"R",3,"R",5
c2000_a.csv:130794,"26.0402",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"R",1,"R",3,"R",6,"R",6
c2000_a.csv:130794,"26.0499",9,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"R",1,"R",5,"R",6
c2000_a.csv:130794,"26.0608",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2
c2000_a.csv:130794,"26.0613",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",2,"R",2
c2000_a.csv:130794,"26.0617",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",1
c2000_a.csv:130794,"26.0699",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",2,"R",2
c2000_a.csv:130794,"26.0704",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"26.0705",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",3,"R",1
c2000_a.csv:130794,"26.0706",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",4,"R",1
c2000_a.csv:130794,"27.0101",9,"R",7,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",8,"R",2
c2000_a.csv:130794,"27.0302",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"27.0501",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1
c2000_a.csv:130794,"30.9999",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"38.0101",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",2,"R",1
c2000_a.csv:130794,"38.0201",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",1,"R",3,"R",7,"R",6
c2000_a.csv:130794,"40.0201",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"40.0501",9,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",2,"R",2,"R",1,"R",1,"R",8,"R",7
c2000_a.csv:130794,"40.0699",9,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",3
c2000_a.csv:130794,"40.0801",9,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"R",1,"Z",0,"R",9,"R",1
c2000_a.csv:130794,"42.0101",9,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",6,"Z",0,"R",1,"R",4,"R",9
c2000_a.csv:130794,"45.0201",9,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",5,"R",2,"R",1,"R",6,"R",7
c2000_a.csv:130794,"45.0601",9,"R",10,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",1,"R",14,"R",3
c2000_a.csv:130794,"45.0801",9,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",6,"R",4,"R",2,"R",1,"R",12,"R",7
c2000_a.csv:130794,"45.1001",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",2,"Z",0,"R",6,"R",1
c2000_a.csv:130794,"45.1101",9,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",1,"R",2,"R",3,"R",7
c2000_a.csv:130794,"50.0501",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"50.0703",9,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"R",1,"R",3,"R",6
c2000_a.csv:130794,"50.0902",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"R",4,"R",5
c2000_a.csv:130794,"50.0999",9,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"R",1,"R",4,"R",2
c2000_a.csv:130794,"51.1307",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",1,"R",3
c2000_a.csv:130794,"51.1601",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2
c2000_a.csv:130794,"51.2201",9,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"R",1,"R",1,"R",5,"R",8
c2000_a.csv:130794,"99.0000",9,"R",60,"R",27,"Z",0,"R",1,"Z",0,"Z",0,"R",4,"R",8,"R",2,"R",4,"R",86,"R",90,"R",28,"R",24,"R",180,"R",154
c2000_a.csv:130794,"22.0101",10,"R",2,"R",2,"R",8,"R",8,"Z",0,"Z",0,"R",14,"R",13,"R",4,"R",9,"R",81,"R",58,"R",2,"Z",0,"R",111,"R",90
c2000_a.csv:130794,"39.0602",10,"R",3,"Z",0,"R",3,"R",2,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",16,"R",20,"R",1,"R",2,"R",26,"R",24
c2000_a.csv:130794,"51.1201",10,"R",2,"R",3,"R",5,"R",3,"Z",0,"R",1,"R",11,"R",7,"R",5,"R",3,"R",16,"R",34,"R",5,"R",12,"R",44,"R",63
c2000_a.csv:130794,"99.0000",10,"R",7,"R",5,"R",16,"R",13,"R",1,"R",1,"R",27,"R",20,"R",9,"R",12,"R",113,"R",112,"R",8,"R",14,"R",181,"R",177
c2000_a.csv:130794,"04.0201",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",9,"R",10,"R",1,"Z",0,"R",13,"R",14
c2000_a.csv:130794,"05.0101",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",2
c2000_a.csv:130794,"05.0102",5,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",6,"Z",0,"Z",0,"R",11,"R",23,"R",3,"R",7,"R",15,"R",38
c2000_a.csv:130794,"05.0107",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",1,"R",1,"Z",0,"R",4,"R",2
c2000_a.csv:130794,"05.0110",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",4
c2000_a.csv:130794,"05.0199",5,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2,"R",6,"Z",0,"Z",0,"R",3,"R",6,"Z",0,"Z",0,"R",6,"R",13
c2000_a.csv:130794,"05.0201",5,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2
c2000_a.csv:130794,"05.0205",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"05.0207",5,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",5
c2000_a.csv:130794,"05.0299",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
c2000_a.csv:130794,"11.0101",5,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",5,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",23,"R",2
c2000_a.csv:130794,"14.0501",5,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"R",4,"R",7
c2000_a.csv:130794,"14.0701",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",4,"R",2
c2000_a.csv:130794,"14.1001",5,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
c2001_a.csv:130794,1,"04.0201",5,"R",0,"R",1,"R",1,"R",4,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",5,"R",5,"R",0,"R",2,"R",8,"R",13
c2001_a.csv:130794,1,"05.0101",5,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",3
c2001_a.csv:130794,1,"05.0102",5,"R",0,"R",0,"R",2,"R",5,"R",1,"R",1,"R",0,"R",4,"R",0,"R",1,"R",8,"R",21,"R",3,"R",1,"R",14,"R",33
c2001_a.csv:130794,1,"05.0107",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",1,"R",3,"R",0,"R",1,"R",2,"R",5
c2001_a.csv:130794,1,"05.0110",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",3,"R",3
c2001_a.csv:130794,1,"05.0199",5,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0,"R",2,"R",4,"R",0,"R",1,"R",4,"R",10
c2001_a.csv:130794,1,"05.0201",5,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1
c2001_a.csv:130794,1,"05.0205",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1
c2001_a.csv:130794,1,"05.0207",5,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",1,"R",3
c2001_a.csv:130794,1,"05.0299",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",1,"R",0,"R",3,"R",0
c2001_a.csv:130794,1,"11.0101",5,"R",3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",18,"R",2,"R",1,"R",0,"R",25,"R",3
c2001_a.csv:130794,1,"14.0501",5,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",3,"R",1,"R",1,"R",0,"R",7,"R",6
c2001_a.csv:130794,1,"14.0701",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0
c2001_a.csv:130794,1,"14.1001",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",4,"R",2
c2001_a.csv:130794,1,"14.1201",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",0,"R",1,"R",5,"R",2
c2001_a.csv:130794,1,"14.1301",5,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",3,"R",3
c2001_a.csv:130794,1,"14.1401",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0
c2001_a.csv:130794,1,"14.1901",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",1,"R",0,"R",4,"R",1,"R",1,"R",0,"R",10,"R",1
c2001_a.csv:130794,1,"16.0102",5,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",1,"R",3
c2001_a.csv:130794,1,"16.0301",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
